This document was created from the <<characters>> element in the source file S10160.xml
	Begin ISAtab output:
 == Output of Study.xsl: ==
"Source Name"	"Characteristics[OTU name]"	"Row OTU id"	"Term Source REF"	"Term Access Number"	"Sample Name"	"Characters OTUs Group id"	"Number of Taxa in Sample Matrix"	"Number of Characters in Sample Matrix"	"Character Matrix Type"	
"Row188315"	"Chelydra serpentina"	"Tl241285"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188316"	"Chrysemys picta"	"Tl241220"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188317"	"Graptemys geographica"	"Tl241255"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188318"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188319"	"Clemmys guttata"	"Tl241215"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188320"	"Terrapene ornata"	"Tl241304"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188321"	"Testudo hermanni"	"Tl241246"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188322"	"Pelusios subniger"	"Tl241254"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188323"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row188324"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4200"	"Tls14421"	"128"	"2845"	"DNA"	
"Row203904"	"Apalone ferox"	"Tl241245"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203905"	"Apalone mutica"	"Tl241294"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203906"	"Trionyx triunguis"	"Tl241251"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203907"	"Geochelone sulcata"	"Tl242366"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203908"	"Testudo horsfieldii"	"Tl241296"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203909"	"Testudo kleinmanni"	"Tl241286"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203910"	"Testudo marginata"	"Tl242382"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203911"	"Pelodiscus sinensis"	"Tl241219"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203912"	"Homopus solus"	"Tl242304"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203913"	"Sternotherus odoratus"	"Tl241223"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203914"	"Kinosternon baurii"	"Tl241207"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203915"	"Kinosternon flavescens"	"Tl241284"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203916"	"Kinosternon subrubrum"	"Tl242314"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203917"	"Astrochelys yniphora"	"Tl241260"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203918"	"Terrapene carolina"	"Tl241274"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203919"	"Terrapene coahuila"	"Tl241258"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203920"	"Terrapene nelsoni"	"Tl242360"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203921"	"Deirochelys reticularia"	"Tl241283"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203922"	"Dogania subplana"	"Tl241247"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203923"	"Amyda cartilaginea"	"Tl241273"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203924"	"Palea steindachneri"	"Tl241214"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203925"	"Macrochelys temminckii"	"Tl241264"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203926"	"Dipsochelys dussumieri"	"Tl241297"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203927"	"Psammobates pardalis"	"Tl241265"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203928"	"Pelochelys bibroni"	"Tl241302"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203929"	"Pelochelys cantorii"	"Tl241276"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203930"	"Chitra indica"	"Tl241256"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203931"	"Chitra chitra"	"Tl241210"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203932"	"Peltocephalus dumerilianus"	"Tl241298"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203933"	"Dipsochelys hololissa"	"Tl241244"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203934"	"Dipsochelys arnoldi"	"Tl241204"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203935"	"Cuora trifasciata"	"Tl241199"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203936"	"Cuora pani"	"Tl241234"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203937"	"Cuora yunnanensis"	"Tl242343"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203938"	"Mauremys japonica"	"Tl241301"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203939"	"Mauremys leprosa"	"Tl242328"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203940"	"Dipsochelys grandidieri"	"Tl242384"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203941"	"Cylindraspis inepta"	"Tl242349"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203942"	"Cylindraspis indica"	"Tl242374"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203943"	"Cylindraspis peltastes"	"Tl242312"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203944"	"Cylindraspis vosmaeri"	"Tl242318"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203945"	"Geochelone elegans"	"Tl241293"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203946"	"Batagur baska"	"Tl241267"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203947"	"Mauremys caspica"	"Tl241195"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203948"	"Mauremys rivulata"	"Tl242344"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203949"	"Chelonoidis denticulata"	"Tl241222"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203950"	"Sacalia bealei"	"Tl242371"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203951"	"Hardella thurjii"	"Tl242329"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203952"	"Cuora zhoui"	"Tl241209"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203953"	"Notochelys platynota"	"Tl241203"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203954"	"Geoemyda japonica"	"Tl242362"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203955"	"Mauremys annamensis"	"Tl241308"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203956"	"Cuora flavomarginata"	"Tl241279"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203957"	"Cuora galbinifrons"	"Tl241239"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203958"	"Trachemys stejnegeri"	"Tl241225"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203959"	"Nilssonia formosa"	"Tl241236"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203960"	"Rafetus euphraticus"	"Tl241238"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203961"	"Chitra vandijki"	"Tl241233"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203962"	"Cycloderma frenatum"	"Tl241231"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203963"	"Cycloderma aubryi"	"Tl241196"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203964"	"Lissemys scutata"	"Tl241259"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203965"	"Cyclanorbis senegalensis"	"Tl241282"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203966"	"Cyclanorbis elegans"	"Tl241292"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203967"	"Podocnemis unifilis"	"Tl241211"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203968"	"Phrynops williamsi"	"Tl242342"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203969"	"Acanthochelys radiolata"	"Tl242356"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203970"	"Acanthochelys spixii"	"Tl242325"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203971"	"Cuora mccordi"	"Tl241291"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203972"	"Emydura subglobosa"	"Tl241243"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203973"	"Cyclemys shanensis"	"Tl242339"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203974"	"Kinixys erosa"	"Tl241208"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203975"	"Indotestudo forstenii"	"Tl242316"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203976"	"Manouria emys"	"Tl242368"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203977"	"Mauremys reevesii"	"Tl241212"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203978"	"Heosemys annandalii"	"Tl241200"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203979"	"Cuora mouhotii"	"Tl241252"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203980"	"Heosemys depressa"	"Tl242355"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203981"	"Mauremys sinensis"	"Tl241213"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203982"	"Cyclemys atripons"	"Tl242345"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203983"	"Indotestudo travancorica"	"Tl241227"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203984"	"Geoclemys hamiltonii"	"Tl242378"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203985"	"Rhinoclemmys melanosterna"	"Tl241192"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203986"	"Rhinoclemmys punctularia"	"Tl242350"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203987"	"Rhinoclemmys pulcherrima"	"Tl242358"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203988"	"Rhinoclemmys funerea"	"Tl242373"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203989"	"Rhinoclemmys diademata"	"Tl242310"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203990"	"Rhinoclemmys annulata"	"Tl242334"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203991"	"Rhinoclemmys rubida"	"Tl242301"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203992"	"Pseudemys concinna"	"Tl241235"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203993"	"Eretmochelys imbricata"	"Tl242338"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203994"	"Lepidochelys olivacea"	"Tl242357"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203995"	"Dermochelys coriacea"	"Tl241261"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203996"	"Homopus signatus"	"Tl241309"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203997"	"Homopus boulengeri"	"Tl241287"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203998"	"Homopus femoralis"	"Tl242340"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row203999"	"Chersina angulata"	"Tl242341"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204000"	"Gopherus flavomarginatus"	"Tl242383"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204001"	"Kinixys belliana"	"Tl242364"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204002"	"Kinixys homeana"	"Tl242381"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204003"	"Malacochersus tornieri"	"Tl241198"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204004"	"Psammobates geometricus"	"Tl242379"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204005"	"Psammobates tentorius"	"Tl242331"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204006"	"Geochelone platynota"	"Tl241248"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204007"	"Psammobates oculifer"	"Tl242326"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204008"	"Kinixys spekii"	"Tl242305"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204009"	"Kinixys natalensis"	"Tl242361"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204010"	"Pseudemys nelsoni"	"Tl241300"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204011"	"Siebenrockiella leytensis"	"Tl242311"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204012"	"Pelusios gabonensis"	"Tl241189"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204013"	"Emys trinacris"	"Tl241266"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204014"	"Glyptemys insculpta"	"Tl241250"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204015"	"Glyptemys muhlenbergii"	"Tl241191"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204016"	"Graptemys barbouri"	"Tl242323"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204017"	"Graptemys caglei"	"Tl241305"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204018"	"Graptemys ernsti"	"Tl242330"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204019"	"Graptemys flavimaculata"	"Tl242335"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204020"	"Graptemys gibbonsi"	"Tl242369"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204021"	"Graptemys nigrinoda"	"Tl242324"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204022"	"Graptemys oculifera"	"Tl242320"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204023"	"Graptemys ouachitensis"	"Tl241241"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204024"	"Graptemys pseudogeographica"	"Tl241253"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204025"	"Graptemys pulchra"	"Tl242359"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204026"	"Graptemys versa"	"Tl242354"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204027"	"Trachemys scripta"	"Tl241228"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204028"	"Pangshura tecta"	"Tl242313"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204029"	"Nilssonia hurum"	"Tl241270"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204030"	"Sternotherus minor"	"Tl242363"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204031"	"Rhinoclemmys nasuta"	"Tl242365"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204032"	"Gopherus agassizii"	"Tl242317"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204033"	"Gopherus polyphemus"	"Tl242327"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204034"	"Rhinoclemmys areolata"	"Tl242337"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204035"	"Mauremys nigricans"	"Tl242333"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204036"	"Chelus fimbriata"	"Tl241182"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204037"	"Podocnemis lewyana"	"Tl242309"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204038"	"Emys marmorata"	"Tl241278"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204039"	"Acanthochelys pallidipectoris"	"Tl241249"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204040"	"Carettochelys insculpta"	"Tl241295"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204041"	"Chelodina longicollis"	"Tl241218"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204042"	"Chelodina oblonga"	"Tl241229"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204043"	"Chelodina rugosa"	"Tl241269"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204044"	"Elseya dentata"	"Tl241275"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204045"	"Elseya latisternum"	"Tl241288"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204046"	"Phrynops geoffroanus"	"Tl241187"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204047"	"Platemys platycephala"	"Tl242353"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204048"	"Podocnemis expansa"	"Tl241183"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204049"	"Pseudemydura umbrina"	"Tl242303"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204050"	"Erymnochelys madagascariensis"	"Tl241299"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204051"	"Pelomedusa subrufa"	"Tl241230"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204052"	"Pelusios sinuatus"	"Tl242322"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204053"	"Rheodytes leukops"	"Tl241263"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204054"	"Elusor macrurus"	"Tl241277"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204055"	"Pangshura smithii"	"Tl241268"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204056"	"Mesoclemmys hogei"	"Tl242352"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204057"	"Chelonoidis carbonaria"	"Tl241226"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204058"	"Apalone spinifera"	"Tl241184"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204059"	"Pelusios williamsi"	"Tl241205"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204060"	"Staurotypus triporcatus"	"Tl241303"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204061"	"Lissemys punctata"	"Tl241242"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204062"	"Platysternon megacephalum"	"Tl242308"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204063"	"Heosemys spinosa"	"Tl241224"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204064"	"Dermatemys mawii"	"Tl241232"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204065"	"Mesoclemmys nasuta"	"Tl241190"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204066"	"Emys blandingii"	"Tl241186"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204067"	"Batagur kachuga"	"Tl242351"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204068"	"Trachemys taylori"	"Tl241237"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204069"	"Hydromedusa tectifera"	"Tl241201"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204070"	"Astrochelys radiata"	"Tl241290"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204071"	"Pyxis planicauda"	"Tl241306"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204072"	"Pyxis arachnoides"	"Tl241202"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204073"	"Natator depressus"	"Tl242306"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204074"	"Pangshura tentoria"	"Tl242372"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204075"	"Mesoclemmys gibba"	"Tl241188"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204076"	"Cuora aurocapitata"	"Tl241221"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204077"	"Batagur borneoensis"	"Tl241272"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204078"	"Cuora amboinensis"	"Tl241194"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204079"	"Heosemys grandis"	"Tl241281"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204080"	"Siebenrockiella crassicollis"	"Tl241307"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204081"	"Cyclemys dentata"	"Tl241217"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204082"	"Indotestudo elongata"	"Tl241185"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204083"	"Malayemys subtrijuga"	"Tl241257"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204084"	"Manouria impressa"	"Tl242348"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204085"	"Mauremys mutica"	"Tl241197"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204086"	"Morenia ocellata"	"Tl242347"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204087"	"Orlitia borneensis"	"Tl241280"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204088"	"Sacalia quadriocellata"	"Tl241271"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204089"	"Geoemyda spengleri"	"Tl242315"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204090"	"Melanochelys trijuga"	"Tl242370"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204091"	"Gopherus berlandieri"	"Tl242376"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204092"	"Emys orbicularis"	"Tl241193"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204093"	"Chelonoidis chilensis"	"Tl242367"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204094"	"Batagur trivittata"	"Tl242319"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204095"	"Batagur dhongoka"	"Tl241240"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204096"	"Phrynops hilarii"	"Tl242336"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204097"	"Caretta caretta"	"Tl242307"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204098"	"Chelonia mydas"	"Tl241289"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204099"	"Lepidochelys kempii"	"Tl242321"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204100"	"Chelydra serpentina"	"Tl241285"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204101"	"Chrysemys picta"	"Tl241220"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204102"	"Graptemys geographica"	"Tl241255"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204103"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204104"	"Clemmys guttata"	"Tl241215"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204105"	"Terrapene ornata"	"Tl241304"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204106"	"Chelonoidis nigra"	"Tl242375"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204107"	"Testudo graeca"	"Tl242385"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204108"	"Testudo hermanni"	"Tl241246"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204109"	"Pelusios subniger"	"Tl241254"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204110"	"Homopus areolatus"	"Tl242377"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204111"	"Elseya georgesi"	"Tl242380"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204112"	"Elseya purvisi"	"Tl242302"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204113"	"Emydura macquarii"	"Tl242346"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204114"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204115"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row204116"	"Pelodiscus axenaria"	"Tl242332"	""	""	"M4413"	"Tls14647"	"213"	"10000"	"DNA"	
"Row221230"	"Apalone ferox"	"Tl241245"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221231"	"Apalone mutica"	"Tl241294"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
